"id","name","image_tag","created_at","updated_at"
"314","Telecom","unavailable.png","2019-09-09 20:50:19","2019-09-09 20:50:19"
"315","Soft Drinks","unavailable.png","2019-09-09 20:50:19","2019-09-09 20:50:19"
"316","Mortgage Banks","unavailable.png","2019-09-09 20:50:19","2019-09-09 20:50:19"
"317","Lawyers","unavailable.png","2019-09-09 20:50:20","2019-09-09 20:50:20"
"330","consumer product","unavailable.png","2019-09-09 20:58:32","2019-09-09 20:58:32"
"331","Assets & Securities","unavailable.png","2019-09-09 20:58:33","2019-09-09 20:58:33"
"332","Doctors Ophthalmologist","unavailable.png","2019-09-09 20:58:44","2019-09-09 20:58:44"
"333","chalk","unavailable.png","2019-09-09 20:58:50","2019-09-09 20:58:50"
"334","Web Services","unavailable.png","2019-09-09 20:58:57","2019-09-09 20:58:57"
"335","fire proof furniture","unavailable.png","2019-09-09 20:59:04","2019-09-09 20:59:04"
"336","Gift Shops","unavailable.png","2019-09-09 20:59:12","2019-09-09 20:59:12"
"337","Photographic Materials","unavailable.png","2019-09-09 20:59:28","2019-09-09 20:59:28"
"338","Hiring & Rentals For Events","unavailable.png","2019-09-09 20:59:31","2019-09-09 20:59:31"
"339","Engineering","unavailable.png","2019-09-09 20:59:41","2019-09-09 20:59:41"
"340","Monogramers","unavailable.png","2019-09-09 20:59:42","2019-09-09 20:59:42"
"341","Comedians","unavailable.png","2019-09-09 20:59:54","2019-09-09 20:59:54"
"342","light & fitting","unavailable.png","2019-09-09 21:00:25","2019-09-09 21:00:25"
"343","Construction Companies","unavailable.png","2019-09-09 21:03:13","2019-09-09 21:03:13"
"344","Energy and Power","unavailable.png","2019-09-09 21:03:42","2019-09-09 21:03:42"
"345","Mechanical Engineering","unavailable.png","2019-09-09 21:03:43","2019-09-09 21:03:43"
"346","Maritime Services","unavailable.png","2019-09-09 21:04:12","2019-09-09 21:04:12"
"347","Medical Laboratory","unavailable.png","2019-09-09 21:04:17","2019-09-09 21:04:17"
"348","Magazines","unavailable.png","2019-09-09 21:04:24","2019-09-09 21:04:24"
"349","Exterior Designers","unavailable.png","2019-09-09 21:04:33","2019-09-09 21:04:33"
"350","Cosmetics","unavailable.png","2019-09-09 21:04:46","2019-09-09 21:04:46"
"351","Media","unavailable.png","2019-09-09 21:04:56","2019-09-09 21:04:56"
"352","Emergency Rescue","unavailable.png","2019-09-09 21:05:48","2019-09-09 21:05:48"
"353","concrete block","unavailable.png","2019-09-09 21:05:52","2019-09-09 21:05:52"
"354","Phone Company Offices","unavailable.png","2019-09-09 21:05:59","2019-09-09 21:05:59"
"355","Engineering Consultants","unavailable.png","2019-09-09 21:06:20","2019-09-09 21:06:20"
"356","Anglican Church","unavailable.png","2019-09-09 21:06:50","2019-09-09 21:06:50"
"357","Football Academy","unavailable.png","2019-09-09 21:07:19","2019-09-09 21:07:19"
"358","Office Equipments","unavailable.png","2019-09-09 21:07:34","2019-09-09 21:07:34"
"359","Casket & Coffin Makers","unavailable.png","2019-09-09 21:08:07","2019-09-09 21:08:07"
"360","Audits Firms","unavailable.png","2019-09-09 21:08:07","2019-09-09 21:08:07"
"361","Chemicals","unavailable.png","2019-09-09 21:09:06","2019-09-09 21:09:06"
"362","Pharmacy & Chemist","unavailable.png","2019-09-09 21:09:12","2019-09-09 21:09:12"
"363","Chemical Testing Laboratories","unavailable.png","2019-09-09 21:10:20","2019-09-09 21:10:20"
"364","Data Outsourcing","unavailable.png","2019-09-09 21:10:36","2019-09-09 21:10:36"
"365","Artist Make Up","unavailable.png","2019-09-09 21:11:15","2019-09-09 21:11:15"
"366","ceiling","unavailable.png","2019-09-09 21:11:24","2019-09-09 21:11:24"
"367","Security & Telecom Automation System","unavailable.png","2019-09-09 21:11:25","2019-09-09 21:11:25"
"368","Barbering Salon","unavailable.png","2019-09-09 21:11:34","2019-09-09 21:11:34"
"369","Chieftaincy","unavailable.png","2019-09-09 21:12:30","2019-09-09 21:12:30"
"370","Engineering Equipments","unavailable.png","2019-09-09 21:12:36","2019-09-09 21:12:36"
"371","Animal Healthcare","unavailable.png","2019-09-09 21:12:50","2019-09-09 21:12:50"
"372","Home And Office Accessories","unavailable.png","2019-09-09 21:13:02","2019-09-09 21:13:02"
"373","WAP Services","unavailable.png","2019-09-09 21:13:02","2019-09-09 21:13:02"
"374","Baby Sitters","unavailable.png","2019-09-09 21:13:05","2019-09-09 21:13:05"
"375","Local Buses","unavailable.png","2019-09-09 21:14:03","2019-09-09 21:14:03"
"376","Erosion Control","unavailable.png","2019-09-09 21:14:10","2019-09-09 21:14:10"
"377","Fumigators","unavailable.png","2019-09-09 21:14:11","2019-09-09 21:14:11"
"378","Cinema Halls","unavailable.png","2019-09-09 21:14:11","2019-09-09 21:14:11"
"379","Financial Advisors","unavailable.png","2019-09-09 21:14:39","2019-09-09 21:14:39"
"380","Plumbing Materials","unavailable.png","2019-09-09 21:14:54","2019-09-09 21:14:54"
"381","Modeling Agencies","unavailable.png","2019-09-09 21:14:56","2019-09-09 21:14:56"
"382","Local Government Offices","unavailable.png","2019-09-09 21:14:59","2019-09-09 21:14:59"
"383","Hospitals","unavailable.png","2019-09-09 21:15:00","2019-09-09 21:15:00"
"384","Coperate & Casuals","unavailable.png","2019-09-09 21:15:00","2019-09-09 21:15:00"
"385","Printing","unavailable.png","2019-09-09 21:15:04","2019-09-09 21:15:04"
"386","Soft Drink Dealers","unavailable.png","2019-09-09 21:15:05","2019-09-09 21:15:05"
"387","Schools","unavailable.png","2019-09-09 21:15:05","2019-09-09 21:15:05"
"388","Generator Spare Parts","unavailable.png","2019-09-09 21:15:06","2019-09-09 21:15:06"
"389","Laboratory Equipment Manufacturers","unavailable.png","2019-09-09 21:15:07","2019-09-09 21:15:07"
"390","Painters","unavailable.png","2019-09-09 21:15:09","2019-09-09 21:15:09"
"391","Poultry","unavailable.png","2019-09-09 21:15:17","2019-09-09 21:15:17"
"392","Machinery Equipment","unavailable.png","2019-09-09 21:15:18","2019-09-09 21:15:18"
"393","Music Management","unavailable.png","2019-09-09 21:15:18","2019-09-09 21:15:18"
"394","Agriculture And Farming","unavailable.png","2019-09-09 21:15:18","2019-09-09 21:15:18"
"395","Confectionery","unavailable.png","2019-09-09 21:15:18","2019-09-09 21:15:18"
"396","Supermarket","unavailable.png","2019-09-09 21:15:18","2019-09-09 21:15:18"
"397","Waste Management","unavailable.png","2019-09-09 21:15:19","2019-09-09 21:15:19"
"398","Salons","unavailable.png","2019-09-09 21:15:19","2019-09-09 21:15:19"
"399","Genaral Building Contractor","unavailable.png","2019-09-09 21:15:20","2019-09-09 21:15:20"
"400","Management & Staff Training","unavailable.png","2019-09-09 21:15:20","2019-09-09 21:15:20"
"401","Plumbers","unavailable.png","2019-09-09 21:15:20","2019-09-09 21:15:20"
"402","General Contractors","unavailable.png","2019-09-09 21:15:20","2019-09-09 21:15:20"
"403","Public And Private Institutions","unavailable.png","2019-09-09 21:15:21","2019-09-09 21:15:21"
"404","Phone Accessories","unavailable.png","2019-09-09 21:15:21","2019-09-09 21:15:21"
"405","Computer Institution","unavailable.png","2019-09-09 21:15:22","2019-09-09 21:15:22"
"406","Music & Films","unavailable.png","2019-09-09 21:15:22","2019-09-09 21:15:22"
"407","Multimedia","unavailable.png","2019-09-09 21:15:23","2019-09-09 21:15:23"
"408","Hair Care Product","unavailable.png","2019-09-09 21:15:23","2019-09-09 21:15:23"
"409","Management Consulting","unavailable.png","2019-09-09 21:15:23","2019-09-09 21:15:23"
"410","Shoes","unavailable.png","2019-09-09 21:15:23","2019-09-09 21:15:23"
"411","Music Productions","unavailable.png","2019-09-09 21:15:24","2019-09-09 21:15:24"
"412","Machines","unavailable.png","2019-09-09 21:15:24","2019-09-09 21:15:24"
"413","Interior Designers","unavailable.png","2019-09-09 21:15:24","2019-09-09 21:15:24"
"414","Master Of Ceremonies - Mc","unavailable.png","2019-09-09 21:15:24","2019-09-09 21:15:24"
"415","Fashion Designers","unavailable.png","2019-09-09 21:15:24","2019-09-09 21:15:24"
"416","Construction Of Building And Drainages","unavailable.png","2019-09-09 21:15:25","2019-09-09 21:15:25"
"417","Playstation Games","unavailable.png","2019-09-09 21:15:25","2019-09-09 21:15:25"
"418","Conglomerates","unavailable.png","2019-09-09 21:15:26","2019-09-09 21:15:26"
"419","Event Places & Centers","unavailable.png","2019-09-09 21:15:26","2019-09-09 21:15:26"
"420","Plantations","unavailable.png","2019-09-09 21:15:27","2019-09-09 21:15:27"
"421","Creative Agencies","unavailable.png","2019-09-09 21:15:27","2019-09-09 21:15:27"
"422","Online Media","unavailable.png","2019-09-09 21:15:29","2019-09-09 21:15:29"
"423","Computer Secretariat Administration","unavailable.png","2019-09-09 21:15:29","2019-09-09 21:15:29"
"424","Religious Associations","unavailable.png","2019-09-09 21:15:29","2019-09-09 21:15:29"
"425","Oil Companies","unavailable.png","2019-09-09 21:15:29","2019-09-09 21:15:29"
"426","Stationary","unavailable.png","2019-09-09 21:15:29","2019-09-09 21:15:29"
"427","Trade & Commerce","unavailable.png","2019-09-09 21:15:30","2019-09-09 21:15:30"
"428","Diners","unavailable.png","2019-09-09 21:15:31","2019-09-09 21:15:31"
"429","Online Store","unavailable.png","2019-09-09 21:15:31","2019-09-09 21:15:31"
"430","Clearing & Forwarding","unavailable.png","2019-09-09 21:15:35","2019-09-09 21:15:35"
"431","Movers And Packers","unavailable.png","2019-09-09 21:15:36","2019-09-09 21:15:36"
"432","Religion","unavailable.png","2019-09-09 21:18:28","2019-09-09 21:18:28"
"433","liquors","unavailable.png","2019-09-09 21:18:37","2019-09-09 21:18:37"
"434","Glass Dealers","unavailable.png","2019-09-09 21:18:53","2019-09-09 21:18:53"
"435","Granite Coating Technology","unavailable.png","2019-09-09 21:19:19","2019-09-09 21:19:19"
"436","Industrial Materials","unavailable.png","2019-09-09 21:20:59","2019-09-09 21:20:59"
"437","Satellite & Telecommunication Equipments","unavailable.png","2019-09-09 21:21:01","2019-09-09 21:21:01"
"438","Curtain Accessories","unavailable.png","2019-09-09 21:21:04","2019-09-09 21:21:04"
"439","Dairy Product Dealers","unavailable.png","2019-09-09 21:21:07","2019-09-09 21:21:07"
"440","Electrical Products","unavailable.png","2019-09-09 21:22:59","2019-09-09 21:22:59"
"441","Corporate Gifts","unavailable.png","2019-09-09 21:23:43","2019-09-09 21:23:43"
"442","ceramic product","unavailable.png","2019-09-09 21:23:47","2019-09-09 21:23:47"
"443","Missionary","unavailable.png","2019-09-09 21:23:52","2019-09-09 21:23:52"
"444","Shoe Dealers","unavailable.png","2019-09-09 21:24:01","2019-09-09 21:24:01"
"445","Eatery","unavailable.png","2019-09-09 21:24:04","2019-09-09 21:24:04"
"446","Aviation Institutes","unavailable.png","2019-09-09 21:24:04","2019-09-09 21:24:04"
"447","Women's Tailor","unavailable.png","2019-09-09 21:24:11","2019-09-09 21:24:11"
"448","Animal Feed","unavailable.png","2019-09-09 21:24:12","2019-09-09 21:24:12"
"449","Recharge cards","unavailable.png","2019-09-09 21:24:12","2019-09-09 21:24:12"
"450","Heavy Industrial Equipment","unavailable.png","2019-09-09 21:24:17","2019-09-09 21:24:17"
"451","Pharmaceutical Products","unavailable.png","2019-09-09 21:24:19","2019-09-09 21:24:19"
"452","Energy Management","unavailable.png","2019-09-09 21:24:20","2019-09-09 21:24:20"
"453","Windows","unavailable.png","2019-09-09 21:24:20","2019-09-09 21:24:20"
"454","Wedding Planners","unavailable.png","2019-09-09 21:24:20","2019-09-09 21:24:20"
"455","Estate Valuers","unavailable.png","2019-09-09 21:24:21","2019-09-09 21:24:21"
"456","Tailors","unavailable.png","2019-09-09 21:24:21","2019-09-09 21:24:21"
"457","Marine","unavailable.png","2019-09-09 21:24:25","2019-09-09 21:24:25"
"458","GSM Service Providers","unavailable.png","2019-09-09 21:33:01","2019-09-09 21:33:01"
"459","Drilling Of Boreholes","unavailable.png","2019-09-09 21:33:11","2019-09-09 21:33:11"
"460","BTL Agencies","unavailable.png","2019-09-09 21:33:12","2019-09-09 21:33:12"
"461","Plastic Dealers","unavailable.png","2019-09-09 21:33:20","2019-09-09 21:33:20"
"462","Arms and Ammunitions","unavailable.png","2019-09-09 21:34:27","2019-09-09 21:34:27"
"463","Islamic Schools","unavailable.png","2019-09-09 21:35:25","2019-09-09 21:35:25"
"464","Arabic School","unavailable.png","2019-09-09 21:36:29","2019-09-09 21:36:29"
"465","Doctors Ent Specialist (ear Nose & Throat Specialist)","unavailable.png","2019-09-09 21:37:22","2019-09-09 21:37:22"
"466","Doctors Physiotherapy","unavailable.png","2019-09-09 21:38:05","2019-09-09 21:38:05"
"467","Clothing Accessories","unavailable.png","2019-09-09 21:38:06","2019-09-09 21:38:06"
"468","Primary And Secondary Education","unavailable.png","2019-09-09 21:38:09","2019-09-09 21:38:09"
"469","Nursery And Primary Institute","unavailable.png","2019-09-09 21:38:09","2019-09-09 21:38:09"
"470","Unisex Hair Beauty Salon","unavailable.png","2019-09-09 21:38:10","2019-09-09 21:38:10"
"471","Hotel Toiletry Suppliers","unavailable.png","2019-09-09 21:38:11","2019-09-09 21:38:11"
"472","Electronics Equipments","unavailable.png","2019-09-09 21:38:12","2019-09-09 21:38:12"
"473","Jewellery & Accessories","unavailable.png","2019-09-09 21:38:12","2019-09-09 21:38:12"
"474","Video Libraries","unavailable.png","2019-09-09 21:38:13","2019-09-09 21:38:13"
"475","Native Doctor","unavailable.png","2019-09-09 21:38:13","2019-09-09 21:38:13"
"476","Air Cargo Services","unavailable.png","2019-09-09 22:01:25","2019-09-09 22:01:25"
"477","CDMA Service Providers","unavailable.png","2019-09-09 22:01:58","2019-09-09 22:01:58"
"478","Doctors Dentists","unavailable.png","2019-09-09 22:02:20","2019-09-09 22:02:20"
"479","Dating Agencies","unavailable.png","2019-09-09 22:14:03","2019-09-09 22:14:03"
"480","Home Appliances (Brand New)","unavailable.png","2019-09-09 22:14:36","2019-09-09 22:14:36"
"481","Private Clubs","unavailable.png","2019-09-09 22:15:09","2019-09-09 22:15:09"
"482","Clearing Houses","unavailable.png","2019-09-09 22:15:09","2019-09-09 22:15:09"
"483","Printers","unavailable.png","2019-09-09 22:15:09","2019-09-09 22:15:09"
"484","Restuarant","unavailable.png","2019-09-09 22:15:10","2019-09-09 22:15:10"
"485","Frozen Food Dealers","unavailable.png","2019-09-09 22:15:10","2019-09-09 22:15:10"
"486","Meat Dealers","unavailable.png","2019-09-09 22:15:10","2019-09-09 22:15:10"
"487","Seminary School","unavailable.png","2019-09-09 22:15:11","2019-09-09 22:15:11"
"488","Primary Schools","unavailable.png","2019-09-09 22:15:11","2019-09-09 22:15:11"
"489","Structural Engineering","unavailable.png","2019-09-09 22:15:11","2019-09-09 22:15:11"
"490","Engineer","unavailable.png","2019-09-09 22:15:12","2019-09-09 22:15:12"
"491","Boat Building","unavailable.png","2019-09-09 22:15:15","2019-09-09 22:15:15"
"492","Import & Export Merchants","unavailable.png","2019-09-09 22:15:15","2019-09-09 22:15:15"
"493","General Physicians","unavailable.png","2019-09-09 22:27:32","2019-09-09 22:27:32"
"494","Brokerage","unavailable.png","2019-09-09 22:27:46","2019-09-09 22:27:46"
"495","Refineries","unavailable.png","2019-09-09 22:27:52","2019-09-09 22:27:52"
"496","Boats-Small Crafts","unavailable.png","2019-09-09 22:28:49","2019-09-09 22:28:49"
"497","Oilfield Engineering","unavailable.png","2019-09-09 22:29:56","2019-09-09 22:29:56"
"498","Insecticide","unavailable.png","2019-09-09 22:30:23","2019-09-09 22:30:23"
"499","Online Payment System","unavailable.png","2019-09-09 22:31:44","2019-09-09 22:31:44"
"500","industrial & medical gas","unavailable.png","2019-09-09 22:31:49","2019-09-09 22:31:49"
"501","Holiday Resort","unavailable.png","2019-09-09 22:31:50","2019-09-09 22:31:50"
"502","Electrical And Electronics Products","unavailable.png","2019-09-09 22:32:07","2019-09-09 22:32:07"
"503","Ports","unavailable.png","2019-09-09 22:32:57","2019-09-09 22:32:57"
"504","Dental Equipments","unavailable.png","2019-09-09 22:33:16","2019-09-09 22:33:16"
"505","Fairly Used Children Shoes","unavailable.png","2019-09-09 22:33:24","2019-09-09 22:33:24"
"506","Auto Manufacturers","unavailable.png","2019-09-09 22:33:39","2019-09-09 22:33:39"
"507","Sport Academies","unavailable.png","2019-09-09 22:33:42","2019-09-09 22:33:42"
"508","Househlod Products","unavailable.png","2019-09-09 22:34:26","2019-09-09 22:34:26"
"509","Gas Equipment","unavailable.png","2019-09-09 22:35:52","2019-09-09 22:35:52"
"510","Health Center","unavailable.png","2019-09-09 22:35:53","2019-09-09 22:35:53"
"511","Hardware","unavailable.png","2019-09-09 22:35:54","2019-09-09 22:35:54"
"512","Wine Shops","unavailable.png","2019-09-09 22:35:55","2019-09-09 22:35:55"
"513","Computer","unavailable.png","2019-09-09 22:35:58","2019-09-09 22:35:58"
"514","Sushi Restaurants","unavailable.png","2019-09-09 22:36:05","2019-09-09 22:36:05"
"515","Online Job Portal","unavailable.png","2019-09-09 22:36:06","2019-09-09 22:36:06"
"516","Soap & Detergent Manufacturers","unavailable.png","2019-09-09 22:36:06","2019-09-09 22:36:06"
"517","Farm","unavailable.png","2019-09-09 22:36:06","2019-09-09 22:36:06"
"518","Travel And Tourism","unavailable.png","2019-09-09 22:36:06","2019-09-09 22:36:06"
"519","Directory","unavailable.png","2019-09-09 22:36:07","2019-09-09 22:36:07"
"520","Textile Dealers","unavailable.png","2019-09-09 22:36:07","2019-09-09 22:36:07"
"521","Palms","unavailable.png","2019-09-09 22:36:08","2019-09-09 22:36:08"
"522","Training Institute","unavailable.png","2019-09-09 22:36:08","2019-09-09 22:36:08"
"523","Agriculture","unavailable.png","2019-09-09 22:36:09","2019-09-09 22:36:09"
"524","Musical Equipment","unavailable.png","2019-09-09 22:36:09","2019-09-09 22:36:09"
"525","Farm Produce","unavailable.png","2019-09-09 22:36:10","2019-09-09 22:36:10"
"526","Hobby Classes And Clubs","unavailable.png","2019-09-09 22:36:10","2019-09-09 22:36:10"
"527","Generator Repairs & Services","unavailable.png","2019-09-09 22:36:11","2019-09-09 22:36:11"
"528","Tourist Attractions","unavailable.png","2019-09-09 22:36:12","2019-09-09 22:36:12"
"529","Recording Studios","unavailable.png","2019-09-09 22:36:12","2019-09-09 22:36:12"
"530","Public & Social Services","unavailable.png","2019-09-09 22:36:12","2019-09-09 22:36:12"
